filepath,source,label,emotion,intensity,screaming,split
Screaming\NotScreaming\VL78F_5ZER0_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-02-02-02-23.wav,RAVDESS,neutral,calm,strong,,test
Screaming\NotScreaming\u3wiO29Rmt8_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-02-01-02-10.wav,RAVDESS,neutral,calm,strong,,test
Screaming\NotScreaming\pzMAY4sZ1IE_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-01-02-02-17.wav,RAVDESS,neutral,sad,normal,,test
Screaming\NotScreaming\51d04WvPScg_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-02-01-02-12.wav,RAVDESS,aggressive,fearful,strong,,test
Screaming\Screaming\KtSj2b3CfGc_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\_0Jd6JJeyJ4_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-02-01-02-06.wav,RAVDESS,neutral,happy,strong,,test
Screaming\NotScreaming\xkkbppB8VKI_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-02-01-01-01.wav,RAVDESS,neutral,calm,strong,,test
Screaming\NotScreaming\OSlotCnSFow_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\C4amboojHTQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\2YqSDcV5v9E_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\LAkjH7jSEVc_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\ErZ6S54lpqI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Jj4jQMWiWoU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\-2yygHLdpXc_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\7i9sTFnZ0p0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\uIE6dH5SaNU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Rns8RlXyOMg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\K8B4q365KD4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\UbQED_SgLCM_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\GI7SIuqRPhE_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\iGugfnCM4u4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Waljosxqz0Y_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\8lb3hSetDyk_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-02-02-02-01-06.wav,RAVDESS,neutral,calm,strong,,test
Screaming\NotScreaming\YABeQ0ipHf0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\1j3pXUr8R4M_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\GH-HD9DrxHo_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\_kPmYc1nXuQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\njTjykvEXzk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\9Z6Q0X60rmo_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-01-01-01-07.wav,RAVDESS,neutral,fearful,normal,,test
Screaming\NotScreaming\H_mBtFDCjZs_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\4M0njWKFsME_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\rDa7UMwSnBc_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\e9dTE-fMs6Q_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\ohpWTvrGycU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\p1PxCuL3KGk_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-02-02-02-24.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\21L0pyts9WI_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-01-01-01-01.wav,RAVDESS,neutral,disgust,normal,,test
Screaming\NotScreaming\lHtpt1QwjBo_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-01-02-01-16.wav,RAVDESS,neutral,surprised,normal,,test
Screaming\Screaming\BkoU2ugNoXE_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\2LSdwiqy44E_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\8jt-1-EgB6Q_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\84tuGBEaAWk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\41frLbvJKhQ_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\LHbvVnlLNu0_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\9w8JpNjezTM_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-01-01-01-01-24.wav,RAVDESS,neutral,neutral,normal,,test
Screaming\NotScreaming\-cQ-jUTEgck_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\DUxBLH7iA20_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\8OsmFmhNjoA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\g8hiCn2lPmQ_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\XWKA5N0v1PU_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\Wk9rfiU9wvg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\1mhnWWj5bzs_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\u3yOMK8SuRI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\jerBFHnx9es_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-02-01-02-08.wav,RAVDESS,neutral,calm,strong,,test
Screaming\Screaming\MgYhNXSKJSY_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\Nb8Myd9Y4AA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\8Y0FRjkX9xI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Y0_Ixl1d7oQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\l08Nz9qlbIE_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-02-02-02-22.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\vDLapSS4HRk_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-01-01-01-13.wav,RAVDESS,neutral,calm,normal,,test
Screaming\NotScreaming\7Gw9kJz3k54_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\YPtD_oiFqPg_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-01-02-02-15.wav,RAVDESS,neutral,happy,normal,,test
RAVDESS\03-01-04-02-02-02-11.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\4v6MAnRy0w4_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-01-01-01-07.wav,RAVDESS,neutral,sad,normal,,test
Screaming\Screaming\Ui-1VroxUbA_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-06-01-01-01-16.wav,RAVDESS,neutral,fearful,normal,,test
RAVDESS\03-01-04-02-02-02-03.wav,RAVDESS,neutral,sad,strong,,test
Screaming\Screaming\1YyWDHJ3OCM_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-04-02-01-02-01.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\87IhSY4r2DY_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\YMKciM-oVeo_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\1AvYsne1UYU_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\ZGo0S2CF2NA_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\4dcyo3VOmlA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\aZMpTfhv71I_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-02-01-01-24.wav,RAVDESS,aggressive,fearful,strong,,test
Screaming\NotScreaming\AqmpvjeRVtY_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-01-02-01-18.wav,RAVDESS,neutral,surprised,normal,,test
RAVDESS\03-01-01-01-02-02-23.wav,RAVDESS,neutral,neutral,normal,,test
Emotions\64991b72e0daf97163c09c66-sad.wav,EMOTIONS_DATASET,neutral,sad,,,test
Screaming\NotScreaming\GX5cHG90ctA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\tbnhnN-Ffe8_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Mqgce-JP-aI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\H2D2hVsvQIU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\NAldsczqsy0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\UyKTWjb4jZ0_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\bHr2TpszpYM_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Q_vxo7gs_PM_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\BjWf0keANT8_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-01-01-02-06.wav,RAVDESS,neutral,happy,normal,,test
Screaming\NotScreaming\vHGamawvufY_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\GHyUAl9Yaos_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\h_AeB-1Ye2I_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\2Xnc637w_VQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-01-02-02-21.wav,RAVDESS,neutral,sad,normal,,test
RAVDESS\03-01-04-02-02-02-16.wav,RAVDESS,neutral,sad,strong,,test
Screaming\Screaming\25oh2YZKY6o_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\0xbuSI6TkmM_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\7ghFQZ6tFS0_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\DMwvY--3XD0_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-01-02-02-15.wav,RAVDESS,neutral,fearful,normal,,test
Screaming\NotScreaming\DqvZwo2qhIo_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-05-01-01-02-10.wav,RAVDESS,aggressive,angry,normal,,test
RAVDESS\03-01-04-02-02-01-18.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\-O842QWtymw_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\peLHVzYFh9w_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\S5-CkzJXxng_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\Wq4Gp9Ux8zU_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\thQ3PeqyArg_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\JFyxt67x9Bo_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\SejQCsHzBMk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\PK6oyEHpR-4_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-06-02-02-01-11.wav,RAVDESS,aggressive,fearful,strong,,test
RAVDESS\03-01-05-01-02-02-24.wav,RAVDESS,aggressive,angry,normal,,test
RAVDESS\03-01-04-02-01-01-24.wav,RAVDESS,neutral,sad,strong,,test
RAVDESS\03-01-05-01-01-01-02.wav,RAVDESS,aggressive,angry,normal,,test
Screaming\NotScreaming\7K4kLUy6Kqo_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-01-01-02-19.wav,RAVDESS,neutral,happy,normal,,test
Screaming\NotScreaming\DFPu83ggTlM_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\PZNLi1HLDTU_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-02-02-02-23.wav,RAVDESS,neutral,happy,strong,,test
Screaming\NotScreaming\ZPZa1zMpxBU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Irmi9ojae_I_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\JwBJ2WaVp9M_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Pv8ZWvM8bhw_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-01-01-02-21.wav,RAVDESS,neutral,disgust,normal,,test
Screaming\NotScreaming\NC5tIv4-8fg_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-02-02-01-01.wav,RAVDESS,neutral,surprised,strong,,test
RAVDESS\03-01-01-01-02-02-22.wav,RAVDESS,neutral,neutral,normal,,test
Screaming\Screaming\Xy9ZknWPyg4_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\81Vzxng5iNA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Q21kSb_OioI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\gJfYTBeXHxs_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-01-01-01-06.wav,RAVDESS,neutral,fearful,normal,,test
RAVDESS\03-01-02-01-02-02-06.wav,RAVDESS,neutral,calm,normal,,test
Screaming\NotScreaming\1rufRTZ2XJA_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-02-02-01-04.wav,RAVDESS,neutral,disgust,strong,,test
RAVDESS\03-01-08-01-02-01-22.wav,RAVDESS,neutral,surprised,normal,,test
Screaming\NotScreaming\CgMtYzbXFG4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\4WewDN9AtlA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\crtrt0HbAtg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\mAmaUI7_uZ0_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-02-01-01-16.wav,RAVDESS,neutral,disgust,strong,,test
Screaming\Screaming\hU3MwNvgK68_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-04-02-01-02-19.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\G18Nt0ZeEJQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\uZZWqwLKJsQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\lS5rIuG1ZqU_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\DPW5M1FYxu4_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-01-02-02-14.wav,RAVDESS,neutral,happy,normal,,test
Screaming\NotScreaming\FzKFPOAUEow_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\spGt_FyvDrk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Z2c1npe5AYY_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\vNMdRjAdXPU_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-02-01-02-23.wav,RAVDESS,neutral,disgust,strong,,test
RAVDESS\03-01-03-01-01-01-03.wav,RAVDESS,neutral,happy,normal,,test
Screaming\Screaming\wng1ep_j6dw_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\jwbQ60-plVg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\jKNfVi-2VzA_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\ZDB9fuxt1zc_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\pRlWXA5axBE_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-06-02-02-01-18.wav,RAVDESS,aggressive,fearful,strong,,test
Screaming\NotScreaming\lVN5gCicLLA_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\E6B81rrUlnE_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\ScetXKaIz68_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\B-_xBMKv_h0_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\YHW0XmpLi2k_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\oBwt8T8P8Zs_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\1O4LpU7HggY_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-02-02-01-01.wav,RAVDESS,aggressive,fearful,strong,,test
Screaming\Screaming\3GKXi74m3RY_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\CxgVq6eovRU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\BaQE00jWU4E_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-02-01-02-17.wav,RAVDESS,neutral,surprised,strong,,test
Screaming\NotScreaming\5xBfKiQcMZQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\5Mepf6JTIOw_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\2MPj4OvD3JI_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\x8ILdNDrXrc_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-02-02-02-02.wav,RAVDESS,neutral,happy,strong,,test
Screaming\NotScreaming\Wxa36SSZx8o_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\StsMliJkaYk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\FKtVNnZ8nhE_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-05-01-02-02-18.wav,RAVDESS,aggressive,angry,normal,,test
Screaming\NotScreaming\nnc6m1pBJ4c_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-01-01-01-01-06.wav,RAVDESS,neutral,neutral,normal,,test
Screaming\NotScreaming\M8R6-ZmWfr0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\XT7wZgs3BnI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\oiHh2-6jmnU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\SYVcaQ1Bzu8_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\HhLTkiuXDwQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\_TLzbbay6Hw_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\_rUBB3GVWVs_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\JWGrOPsU6W0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\uPa7hIIX3uA_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-02-01-02-02-13.wav,RAVDESS,neutral,calm,normal,,test
RAVDESS\03-01-02-01-02-01-07.wav,RAVDESS,neutral,calm,normal,,test
Screaming\Screaming\nrcC8Dx7bGc_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\jjEuTn00WXE_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-06-02-02-01-10.wav,RAVDESS,aggressive,fearful,strong,,test
Screaming\NotScreaming\uGfd3xanwro_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\YIBi4xyIXiQ_out.wav,SCREAMING_DATASET,neutral,,,False,test
Emotions\64992044d94c0d5726dfffc7-surprised.wav,EMOTIONS_DATASET,neutral,surprised,,,test
Screaming\NotScreaming\KkD7L5SWNN4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\cHx0iJ9RA54_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-01-01-01-02-24.wav,RAVDESS,neutral,neutral,normal,,test
RAVDESS\03-01-04-01-02-02-19.wav,RAVDESS,neutral,sad,normal,,test
RAVDESS\03-01-01-01-02-01-16.wav,RAVDESS,neutral,neutral,normal,,test
Screaming\NotScreaming\MQpIn5ARX_E_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\LkBEEJi_igo_out.wav,SCREAMING_DATASET,neutral,,,False,test
Emotions\6499226eef1fe70609d66276-euphoric.wav,EMOTIONS_DATASET,neutral,euphoric,,,test
Screaming\Screaming\MwMky2YsdqM_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\Ade0UZnb6dw_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-01-02-01-07.wav,RAVDESS,neutral,sad,normal,,test
Screaming\Screaming\yjpd9D4Kc4Q_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-08-01-01-01-15.wav,RAVDESS,neutral,surprised,normal,,test
RAVDESS\03-01-04-02-01-01-16.wav,RAVDESS,neutral,sad,strong,,test
Screaming\NotScreaming\SHkWMdXMukw_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-07-02-02-01-23.wav,RAVDESS,neutral,disgust,strong,,test
Screaming\NotScreaming\712QrVEkaAo_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\baDvfJQnt90_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\Screaming\aHeePaXGHUw_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-08-01-01-02-07.wav,RAVDESS,neutral,surprised,normal,,test
Screaming\NotScreaming\UmminfCXhNw_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-01-01-02-09.wav,RAVDESS,neutral,surprised,normal,,test
Screaming\Screaming\GM60-yP5nxk_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\aQ2B2BTWfJU_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\A6AQAnd6YqY_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-03-02-01-02-15.wav,RAVDESS,neutral,happy,strong,,test
RAVDESS\03-01-08-02-01-01-24.wav,RAVDESS,neutral,surprised,strong,,test
Screaming\NotScreaming\MTB-P5Bt3_Q_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-04-01-01-02-05.wav,RAVDESS,neutral,sad,normal,,test
RAVDESS\03-01-05-02-02-02-12.wav,RAVDESS,aggressive,angry,strong,,test
Screaming\NotScreaming\ZBzNxwQk9XE_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-02-02-02-22.wav,RAVDESS,neutral,happy,strong,,test
Screaming\NotScreaming\pc-JUIGSZds_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\fTFKAh6stpI_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-03-02-02-02-18.wav,RAVDESS,neutral,happy,strong,,test
RAVDESS\03-01-05-02-02-02-07.wav,RAVDESS,aggressive,angry,strong,,test
RAVDESS\03-01-05-01-01-02-21.wav,RAVDESS,aggressive,angry,normal,,test
Screaming\NotScreaming\Wl5Ch9EV0bc_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-05-02-02-02-13.wav,RAVDESS,aggressive,angry,strong,,test
RAVDESS\03-01-06-01-02-01-07.wav,RAVDESS,neutral,fearful,normal,,test
Screaming\NotScreaming\577NM64YL18_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\ZmqXWTBOkDg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\r5xe8ttPUXY_out.wav,SCREAMING_DATASET,neutral,,,False,test
RAVDESS\03-01-08-02-02-01-03.wav,RAVDESS,neutral,surprised,strong,,test
Screaming\NotScreaming\C27eNiXJAHg_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\xnFW_rf2g4M_out.wav,SCREAMING_DATASET,aggressive,,,True,test
RAVDESS\03-01-07-01-02-01-22.wav,RAVDESS,neutral,disgust,normal,,test
RAVDESS\03-01-03-01-01-01-16.wav,RAVDESS,neutral,happy,normal,,test
RAVDESS\03-01-03-02-01-02-02.wav,RAVDESS,neutral,happy,strong,,test
Screaming\Screaming\jc8SPqDauFA_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\xVi1wNljxjk_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\m4msUIyEUBQ_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\G7pD1K3jYg4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\B1lSqZqY-Y0_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\88SopTWiKLg_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\4Ua6i_VDYU4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\e5ttSYXvblM_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\WYupmAD1RP8_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\nhoLUwa7wZY_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\Qcgg7w6TFQc_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\807jCaxmAOI_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\2nd27vVGg8k_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\_1VZUONWYm4_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\N2-i-Vv3fMA_out.wav,SCREAMING_DATASET,aggressive,,,True,test
Screaming\NotScreaming\Ig1BY5XogIc_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\NotScreaming\UnZ6ZqpNRts_out.wav,SCREAMING_DATASET,neutral,,,False,test
Screaming\Screaming\P8pI9DBiG1Q_out.wav,SCREAMING_DATASET,aggressive,,,True,test
